user_id,age,gender,occupation,work_mode,screen_time_hours,work_screen_hours,leisure_screen_hours,sleep_hours,sleep_quality_1_5,stress_level_0_10,productivity_0_100,exercise_minutes_per_week,social_hours_per_week,mental_wellness_index_0_100
U4057,35,Male,Student,Hybrid,8.75,5.79,2.96,5.91,3,7.1,40.6,129.0,7.1,34.4
U4058,24,Male,Student,Hybrid,7.9,3.14,4.76,6.55,3,4.6,56.5,236.0,6.0,56.0
U4059,37,Male,Self-employed,Remote,11.31,6.22,5.09,5.9,1,5.2,43.9,189.0,10.8,25.6
U4060,41,Female,Self-employed,Remote,8.56,8.06,0.5,7.58,3,7.0,44.6,170.0,14.5,53.9
U4061,49,Male,Employed,Remote,12.87,8.19,4.68,6.17,3,7.9,44.2,151.0,8.8,22.7
U4062,43,Male,Employed,Remote,12.12,7.32,4.8,7.19,4,6.5,47.0,64.0,11.1,40.4
U4063,43,Female,Student,Hybrid,7.05,4.8,2.25,6.54,2,5.3,54.1,317.0,10.0,42.7
U4064,28,Female,Employed,Hybrid,10.13,7.71,2.42,6.03,3,6.0,39.9,130.0,9.7,37.6
U4065,25,Male,Employed,Office,6.52,4.32,2.2,6.65,2,4.6,59.2,233.0,15.5,56.2
U4066,34,Male,Employed,Remote,11.1,7.13,3.97,6.28,3,6.0,50.4,164.0,8.4,40.6
U4067,42,Female,Retired,N/A,3.42,1.17,2.25,7.44,4,0.0,85.6,286.0,14.2,100.0
U4068,36,Male,Employed,Remote,11.79,7.46,4.33,7.39,2,7.5,37.8,243.0,15.0,46.0
U4069,39,Male,Self-employed,Office,10.58,8.48,2.1,8.33,3,5.9,56.4,71.0,8.1,45.9
U4070,28,Male,Employed,Office,12.22,7.1,5.12,7.43,3,4.1,61.5,10.0,10.5,44.0
U4071,63,Female,Student,Office,4.05,3.55,0.5,8.82,4,3.3,89.7,294.0,7.3,89.6
U4072,50,Female,Student,Remote,6.38,1.97,4.41,7.89,5,2.0,76.6,200.0,11.6,90.3
U4073,53,Male,Employed,Hybrid,11.28,6.32,4.96,7.1,3,7.0,55.4,199.0,9.8,42.2
U4074,45,Other,Unemployed,N/A,5.17,0.67,4.5,7.96,4,3.9,69.7,171.0,13.7,72.2
U4075,38,Female,Student,Remote,9.64,6.92,2.72,7.6,5,5.0,63.3,30.0,7.2,58.8
U4076,34,Female,Retired,N/A,6.53,0.85,5.68,9.34,5,0.0,100.0,220.0,12.6,100.0
U4077,26,Female,Student,Hybrid,6.11,2.74,3.37,7.16,3,1.0,52.4,257.0,15.8,86.5
U4078,54,Female,Employed,Office,9.41,8.91,0.5,7.12,5,8.7,55.1,61.0,6.6,43.4
U4079,30,Female,Employed,Remote,10.18,7.8,2.38,9.06,4,5.3,78.6,153.0,8.5,70.0
U4080,35,Other,Employed,Office,8.1,5.58,2.52,8.1,4,4.0,73.2,277.0,13.2,77.1
U4081,65,Male,Employed,Remote,10.8,8.23,2.57,7.8,3,7.8,47.7,91.0,8.3,45.4
U4082,25,Female,Employed,Office,8.33,5.21,3.12,6.73,3,7.0,48.3,132.0,10.5,42.0
U4083,42,Male,Employed,Office,8.08,4.21,3.87,8.15,4,0.5,90.9,253.0,14.2,97.9
U4084,51,Female,Employed,Remote,10.14,6.34,3.8,8.57,3,4.9,77.0,321.0,11.4,72.1
U4085,40,Female,Student,Office,8.1,5.32,2.78,7.06,5,3.4,78.2,348.0,11.4,82.3
U4086,30,Female,Self-employed,Remote,11.97,6.36,5.61,7.17,3,5.0,56.9,95.0,7.2,45.9
U4087,29,Female,Employed,Office,5.88,3.08,2.8,7.22,5,5.8,74.0,164.0,9.6,73.0
U4088,27,Female,Employed,Office,9.54,4.93,4.61,7.75,5,4.6,77.0,180.0,9.3,78.3
U4089,46,Female,Self-employed,Remote,12.3,7.7,4.6,7.25,2,6.5,27.5,76.0,5.5,20.9
U4090,28,Female,Self-employed,Remote,8.53,5.97,2.57,7.7,5,5.2,78.1,196.0,10.6,80.6
U4091,26,Other,Employed,Hybrid,10.88,7.16,3.72,7.41,4,3.8,53.5,109.0,7.1,65.4
U4092,41,Male,Employed,Remote,8.03,5.92,2.1,7.35,5,2.5,73.6,308.0,11.1,91.3
U4093,18,Male,Employed,Office,12.49,5.78,6.71,6.4,4,1.3,72.7,103.0,9.8,61.4
U4094,44,Female,Unemployed,N/A,3.8,0.75,3.05,8.55,3,1.8,71.6,160.0,16.6,87.9
U4095,18,Male,Employed,Office,8.47,5.45,3.02,8.1,5,3.0,78.9,154.0,13.5,85.5
U4096,43,Female,Employed,Office,10.09,6.84,3.25,7.67,2,7.9,55.8,200.0,13.9,50.0
U4097,18,Female,Unemployed,N/A,5.71,0.87,4.84,6.86,2,6.2,37.5,279.0,8.1,38.6
U4098,43,Male,Employed,Hybrid,8.93,6.25,2.68,6.52,2,3.1,60.3,218.0,13.1,65.4
U4099,39,Female,Employed,Remote,14.79,9.67,5.12,5.56,3,8.4,28.9,7.0,14.3,20.0
U4100,32,Male,Student,Office,11.15,4.17,6.98,8.26,3,1.5,78.4,184.0,15.1,81.6
U4101,39,Female,Self-employed,Office,13.86,8.75,5.11,5.63,1,7.8,23.1,86.0,5.2,2.7
U4102,22,Male,Employed,Office,9.26,4.98,4.27,7.61,3,4.1,63.0,191.0,6.3,54.0
U4103,56,Male,Employed,Hybrid,10.44,6.79,3.65,5.94,2,6.1,43.6,155.0,9.7,32.7
U4104,23,Female,Employed,Remote,12.84,8.54,4.3,7.7,3,3.1,64.9,95.0,12.1,58.3
U4105,35,Male,Student,Office,11.1,4.61,6.48,8.16,3,2.7,63.4,180.0,14.2,74.2
U4106,32,Female,Unemployed,N/A,3.95,0.69,3.26,8.21,4,2.4,91.8,189.0,10.3,94.6
U4107,22,Female,Employed,Remote,12.46,7.15,5.31,5.68,3,7.4,46.3,72.0,7.8,26.0
U4108,18,Female,Employed,Hybrid,12.99,6.84,6.15,9.14,3,4.0,47.2,40.0,13.4,57.3
U4109,29,Female,Student,Hybrid,9.2,3.45,5.75,5.7,3,3.3,60.3,61.0,12.6,55.4
U4110,39,Female,Student,Hybrid,9.8,3.01,6.78,6.54,3,3.8,54.7,104.0,10.5,53.2
U4111,18,Male,Self-employed,Office,9.62,7.32,2.3,6.16,4,5.8,45.2,244.0,12.4,44.8
U4112,31,Male,Unemployed,N/A,4.97,0.52,4.45,8.53,3,3.9,64.7,294.0,10.0,77.4
U4113,28,Female,Self-employed,Remote,9.76,6.39,3.37,6.8,2,4.1,60.4,181.0,7.5,49.3
U4114,37,Male,Self-employed,Hybrid,11.39,7.57,3.82,8.11,3,5.2,57.0,96.0,10.3,55.5
U4115,35,Male,Employed,Hybrid,10.1,5.95,4.15,6.79,3,8.8,53.4,232.0,12.7,41.3
U4116,18,Male,Employed,Office,10.83,5.91,4.92,7.17,4,3.8,85.8,98.0,4.5,62.7
U4117,45,Female,Employed,Remote,11.92,6.7,5.23,6.12,3,3.9,51.7,119.0,10.7,56.0
U4118,18,Male,Employed,Hybrid,9.55,3.55,6.0,7.72,3,2.5,52.7,175.0,11.1,64.6
U4119,35,Female,Self-employed,Hybrid,10.95,8.96,1.99,7.38,3,8.4,55.0,236.0,13.2,46.0
U4120,29,Male,Employed,Remote,12.13,5.8,6.33,6.69,3,3.0,66.6,95.0,10.7,64.0
U4121,21,Female,Employed,Office,10.41,5.35,5.06,7.81,3,4.4,71.9,213.0,12.9,62.0
U4122,43,Male,Self-employed,Office,5.95,1.64,4.31,7.74,5,3.5,83.1,109.0,9.2,82.0
U4123,35,Male,Self-employed,Remote,10.78,8.62,2.15,7.94,2,5.5,49.9,99.0,7.6,42.4
U4124,18,Female,Unemployed,N/A,4.6,0.0,4.6,8.12,5,1.5,60.6,264.0,15.4,87.4
U4125,27,Male,Student,Office,10.55,5.49,5.06,5.41,1,6.3,33.6,174.0,6.0,14.9
U4126,48,Female,Employed,Hybrid,8.11,6.24,1.88,6.84,2,8.6,43.3,182.0,8.8,33.9
U4127,57,Male,Unemployed,N/A,6.37,0.77,5.6,8.06,3,6.2,71.6,234.0,8.2,65.4
U4128,18,Male,Employed,Office,6.46,3.67,2.79,6.22,3,3.2,73.7,260.0,15.6,67.1
U4129,38,Male,Employed,Hybrid,10.94,7.6,3.34,6.12,2,6.7,47.7,144.0,6.9,32.9
U4130,18,Male,Self-employed,Remote,9.22,7.74,1.48,7.56,5,4.0,52.9,219.0,12.2,68.0
U4131,49,Female,Employed,Remote,10.79,5.6,5.19,7.81,2,5.1,41.1,158.0,9.1,46.1
U4132,47,Female,Employed,Remote,10.96,7.71,3.25,6.91,2,5.6,49.8,77.0,9.5,37.2
U4133,39,Male,Employed,Remote,10.21,7.46,2.75,7.43,3,5.3,26.8,185.0,8.9,42.2
U4134,18,Male,Retired,N/A,3.89,0.82,3.06,8.29,3,0.0,76.7,245.0,15.7,92.4
U4135,30,Male,Employed,Office,9.68,4.9,4.78,8.02,5,2.3,85.0,320.0,6.8,100.0
U4136,45,Female,Employed,Remote,13.66,9.5,4.16,7.11,2,8.6,32.1,137.0,10.4,22.6
U4137,31,Female,Employed,Remote,12.56,8.65,3.91,6.29,3,9.1,46.6,204.0,10.4,38.8
U4138,28,Female,Employed,Office,9.45,5.66,3.79,5.89,1,3.4,40.6,264.0,10.2,43.2
U4139,38,Male,Employed,Hybrid,6.14,3.21,2.92,8.08,3,1.7,67.2,239.0,17.6,88.9
U4140,33,Female,Employed,Remote,12.18,7.16,5.02,7.83,2,4.4,70.4,223.0,8.2,52.1
U4141,18,Male,Student,Office,10.89,5.52,5.37,7.69,3,4.8,49.6,141.0,7.5,56.2
U4142,39,Male,Self-employed,Remote,10.2,5.77,4.42,5.94,1,7.3,37.1,146.0,2.5,20.4
U4143,18,Female,Unemployed,N/A,7.58,0.8,6.79,7.21,4,3.6,71.9,134.0,14.3,61.8
U4144,33,Female,Employed,Hybrid,12.29,7.45,4.85,6.52,2,5.5,43.4,86.0,9.4,23.1
U4145,35,Male,Employed,Hybrid,6.54,5.79,0.75,8.65,4,4.3,57.4,181.0,10.7,65.5
U4146,18,Male,Employed,Hybrid,11.43,6.78,4.65,7.68,4,7.1,59.3,133.0,5.6,42.8
U4147,51,Female,Employed,Hybrid,9.54,6.14,3.4,6.89,3,6.8,61.4,247.0,7.8,46.8
U4148,59,Female,Self-employed,Office,7.87,5.77,2.1,7.16,4,6.9,65.6,206.0,7.8,62.9
U4149,40,Female,Employed,Office,6.6,5.97,0.62,7.23,5,5.0,88.3,376.0,11.7,78.9
U4150,40,Male,Employed,Remote,14.26,8.78,5.48,5.95,1,5.3,36.1,0.0,4.7,13.6
U4151,45,Female,Employed,Office,7.89,4.15,3.74,7.07,3,3.9,65.9,218.0,7.6,66.5
U4152,25,Other,Retired,N/A,5.6,1.2,4.4,8.33,4,0.4,87.1,292.0,13.2,97.8
U4153,18,Male,Employed,Office,11.88,5.59,6.29,4.91,1,6.0,47.0,148.0,15.7,28.4
U4154,41,Female,Employed,Office,13.1,8.67,4.42,6.89,3,5.0,56.9,111.0,0.3,36.2
U4155,22,Male,Self-employed,Hybrid,10.44,6.37,4.07,7.08,3,7.0,58.6,175.0,12.4,47.9
U4156,26,Female,Student,Remote,11.59,6.06,5.54,6.29,2,5.9,34.3,16.0,3.2,25.4
U4157,30,Male,Employed,Remote,9.72,7.2,2.52,6.63,3,2.1,58.0,239.0,10.5,66.5
U4158,38,Male,Employed,Remote,9.37,4.76,4.6,7.79,4,5.3,60.7,283.0,13.4,68.1
U4159,25,Male,Student,Hybrid,5.56,4.14,1.41,6.69,2,3.7,50.0,137.0,9.1,50.9
U4160,45,Male,Employed,Remote,8.01,5.22,2.79,8.27,3,4.9,62.5,153.0,11.0,63.9
U4161,47,Male,Employed,Office,9.14,4.42,4.72,6.37,3,6.9,27.5,125.0,9.3,34.7
U4162,62,Female,Self-employed,Hybrid,11.2,8.08,3.12,7.93,3,9.1,50.0,124.0,7.9,38.0
U4163,47,Male,Student,Hybrid,4.35,1.31,3.03,7.76,4,1.9,81.2,252.0,14.0,92.8
U4164,48,Male,Unemployed,N/A,3.16,0.6,2.56,7.14,5,6.4,62.8,178.0,11.1,68.2
U4165,18,Female,Employed,Remote,13.28,8.08,5.2,6.7,2,7.3,52.8,47.0,7.2,20.2
U4166,39,Male,Employed,Remote,8.41,6.52,1.89,7.03,4,8.0,68.3,216.0,9.1,55.3
U4167,31,Male,Employed,Office,10.1,5.23,4.86,7.92,4,2.7,92.5,179.0,10.9,75.2
U4168,26,Male,Employed,Remote,13.47,7.95,5.52,6.03,4,3.2,49.9,37.0,4.8,49.6
U4169,25,Female,Self-employed,Office,13.69,10.32,3.37,6.9,2,9.2,34.0,55.0,10.3,16.2
U4170,25,Male,Employed,Office,6.21,3.5,2.71,8.31,4,1.5,84.1,302.0,6.4,84.5
U4171,28,Female,Employed,Hybrid,12.57,6.49,6.08,6.93,2,5.8,36.7,161.0,9.4,26.6
U4172,34,Female,Unemployed,N/A,1.61,0.87,0.75,9.76,4,3.2,82.1,141.0,16.5,97.7
U4173,31,Male,Retired,N/A,3.13,1.13,2.0,8.05,3,0.0,82.1,281.0,13.5,93.6
U4174,32,Female,Employed,Hybrid,11.51,8.29,3.22,6.2,3,8.5,32.0,0.0,10.3,35.3
U4175,18,Female,Self-employed,Hybrid,7.68,7.18,0.5,6.4,3,7.0,35.0,235.0,11.9,42.3
U4176,52,Female,Unemployed,N/A,2.72,0.73,1.99,7.03,5,5.5,47.4,227.0,8.5,60.9
U4177,27,Male,Unemployed,N/A,6.99,1.47,5.52,6.97,2,5.4,44.8,164.0,10.2,44.1
U4178,53,Female,Employed,Office,8.79,6.16,2.62,8.68,3,4.9,65.6,244.0,9.0,66.0
U4179,32,Male,Unemployed,N/A,4.64,1.09,3.55,8.22,3,3.8,57.7,159.0,11.1,64.7
U4180,45,Male,Student,Office,10.34,7.84,2.5,7.03,3,6.9,60.5,177.0,9.0,47.5
U4181,60,Male,Unemployed,N/A,4.75,1.04,3.71,7.5,4,2.3,57.8,238.0,11.1,71.5
U4182,40,Male,Employed,Office,11.6,4.82,6.78,7.08,2,5.5,47.4,63.0,11.1,30.3
U4183,46,Male,Employed,Office,8.74,4.72,4.03,7.26,4,3.4,72.4,217.0,11.4,73.9
U4184,54,Male,Employed,Remote,10.74,5.87,4.87,6.21,3,5.6,40.6,111.0,8.2,38.1
U4185,30,Female,Employed,Office,12.63,5.27,7.36,8.08,2,5.3,32.6,68.0,2.2,20.0
U4186,53,Female,Self-employed,Remote,12.04,6.66,5.38,7.66,3,5.4,71.2,159.0,13.2,56.1
U4187,37,Male,Employed,Hybrid,6.64,4.64,2.0,7.0,4,5.9,55.6,82.0,8.5,54.5
U4188,59,Male,Employed,Remote,8.79,6.51,2.27,7.64,5,5.8,55.7,0.0,4.8,61.0
U4189,27,Female,Self-employed,Remote,11.81,7.25,4.56,5.2,2,7.1,50.0,233.0,6.2,22.9
U4190,34,Male,Employed,Hybrid,10.77,6.19,4.58,7.65,3,3.5,78.4,135.0,9.8,63.0
U4191,30,Male,Student,Hybrid,7.41,3.45,3.96,7.77,5,2.8,75.3,145.0,10.3,83.3
U4192,40,Male,Self-employed,Remote,12.9,9.49,3.41,7.19,2,5.3,44.8,142.0,13.5,39.6
U4193,18,Female,Employed,Hybrid,6.93,4.59,2.35,8.51,5,1.9,74.3,181.0,9.9,87.2
U4194,20,Female,Unemployed,N/A,4.78,1.41,3.36,7.95,5,4.3,81.4,320.0,7.0,76.0
U4195,41,Female,Unemployed,N/A,5.0,1.05,3.95,6.52,4,6.8,52.0,246.0,8.7,56.6
U4196,20,Male,Employed,Remote,10.63,7.61,3.03,6.67,2,4.8,43.5,103.0,10.1,42.5
U4197,47,Female,Student,Remote,7.08,5.31,1.77,7.42,5,4.1,67.8,201.0,17.7,85.0
U4198,26,Male,Employed,Hybrid,5.57,3.99,1.57,7.48,4,5.2,76.2,206.0,11.7,68.2
U4199,41,Male,Unemployed,N/A,4.72,0.77,3.95,9.0,4,1.7,75.6,194.0,18.6,100.0
U4200,29,Male,Employed,Hybrid,9.69,4.38,5.31,7.21,4,5.9,66.5,126.0,14.2,67.5
U4201,43,Female,Student,Office,8.09,5.16,2.93,7.11,5,2.5,62.9,65.0,8.7,74.9
U4202,33,Female,Self-employed,Office,11.25,7.85,3.4,6.42,4,5.5,69.9,159.0,9.5,52.8
U4203,36,Male,Retired,N/A,4.73,0.55,4.18,8.32,5,0.0,91.1,186.0,10.4,100.0
U4204,26,Female,Student,Office,9.99,3.35,6.64,6.46,2,2.3,64.4,181.0,13.0,62.3
U4205,41,Male,Unemployed,N/A,1.83,0.21,1.62,8.26,3,3.3,60.1,312.0,10.5,78.1
U4206,18,Female,Employed,Hybrid,6.56,4.79,1.77,9.62,3,2.0,76.6,247.0,15.1,76.2
U4207,35,Female,Student,Hybrid,10.84,6.56,4.28,8.38,3,6.5,51.9,137.0,9.6,56.8
U4208,21,Male,Student,Office,7.14,3.21,3.93,7.72,3,2.9,59.8,185.0,9.2,61.1
U4209,18,Male,Employed,Remote,11.62,7.26,4.36,6.52,3,6.3,45.8,43.0,6.2,30.1
U4210,34,Male,Unemployed,N/A,3.55,2.22,1.33,8.6,5,1.7,84.1,256.0,7.9,81.8
U4211,35,Male,Self-employed,Hybrid,7.89,4.01,3.88,8.01,3,6.8,34.2,170.0,12.6,52.2
U4212,28,Female,Employed,Office,8.48,5.18,3.3,5.62,2,4.2,45.9,122.0,11.0,45.5
U4213,36,Male,Student,Hybrid,7.26,6.22,1.03,6.61,3,3.7,70.2,212.0,12.6,73.3
U4214,37,Male,Unemployed,N/A,2.83,0.54,2.29,7.84,5,5.4,80.2,292.0,6.1,68.3
U4215,29,Male,Retired,N/A,3.45,0.0,3.45,9.24,5,0.0,80.2,294.0,13.1,100.0
U4216,18,Female,Employed,Office,15.03,9.38,5.65,6.61,3,9.1,39.8,28.0,9.8,18.0
U4217,41,Male,Student,Office,12.28,8.09,4.2,7.72,3,6.4,64.1,39.0,7.4,53.7
U4218,35,Male,Employed,Hybrid,7.87,5.28,2.59,8.72,4,4.9,74.7,220.0,15.5,80.4
U4219,39,Other,Employed,Remote,13.85,9.54,4.31,6.98,4,6.1,63.8,154.0,8.7,49.2
U4220,26,Male,Employed,Remote,11.95,8.12,3.83,7.85,4,5.1,60.6,173.0,8.2,63.0
U4221,41,Female,Employed,Office,9.49,4.65,4.83,6.82,3,5.3,54.4,99.0,7.6,49.5
U4222,24,Male,Employed,Remote,9.77,4.37,5.41,6.96,4,5.4,70.2,233.0,4.3,53.2
U4223,39,Female,Employed,Hybrid,10.39,6.63,3.77,7.43,4,6.3,62.8,116.0,11.9,58.1
U4224,57,Female,Unemployed,N/A,4.38,1.29,3.09,9.0,3,3.6,62.7,261.0,17.6,74.7
U4225,35,Male,Employed,Office,8.15,4.32,3.83,8.54,4,4.4,69.2,111.0,8.3,66.6
U4226,36,Male,Employed,Remote,10.18,6.97,3.21,8.07,3,4.6,62.1,151.0,9.6,58.1
U4227,39,Female,Retired,N/A,7.75,0.57,7.18,9.16,3,1.8,82.1,166.0,13.3,81.2
U4228,43,Female,Employed,Office,11.21,6.28,4.92,7.32,4,6.1,46.6,148.0,7.6,51.6
U4229,48,Male,Self-employed,Remote,13.06,7.67,5.39,7.06,2,2.9,77.4,208.0,5.6,48.5
U4230,24,Female,Employed,Remote,9.23,6.58,2.65,8.73,4,4.9,73.3,45.0,15.7,74.0
U4231,28,Female,Employed,Hybrid,12.83,6.25,6.58,7.36,2,6.9,45.0,103.0,6.2,26.5
U4232,46,Female,Student,Office,7.24,2.89,4.35,7.78,4,3.7,82.9,209.0,8.2,70.5
U4233,21,Female,Student,Remote,8.75,3.18,5.57,8.04,3,3.2,69.8,189.0,10.4,69.4
U4234,64,Other,Employed,Remote,14.01,10.04,3.97,7.35,3,5.8,52.4,0.0,5.5,27.3
U4235,18,Female,Employed,Office,6.97,3.88,3.09,6.71,4,6.9,37.8,132.0,7.2,44.7
U4236,36,Male,Employed,Remote,8.96,6.52,2.43,7.44,3,3.9,56.3,83.0,10.7,61.6
U4237,49,Male,Employed,Hybrid,5.94,5.44,0.5,8.8,4,2.6,91.4,315.0,15.3,93.0
U4238,54,Male,Self-employed,Office,13.71,7.19,6.52,8.25,4,6.1,74.9,90.0,10.0,59.0
U4239,44,Male,Student,Office,8.87,6.43,2.44,6.14,3,3.5,46.2,133.0,5.3,45.3
U4240,36,Male,Self-employed,Office,12.1,6.13,5.97,7.75,2,4.0,47.8,153.0,10.6,47.0
U4241,18,Female,Employed,Remote,11.31,7.6,3.71,7.21,4,3.9,58.2,82.0,3.0,48.9
U4242,21,Female,Self-employed,Office,7.6,4.07,3.54,7.68,5,3.5,66.4,248.0,10.9,79.6
U4243,28,Female,Retired,N/A,4.55,1.33,3.22,8.82,4,0.5,78.4,310.0,11.4,89.9
U4244,40,Female,Self-employed,Remote,11.15,7.8,3.35,7.66,3,6.4,53.7,159.0,5.1,39.3
U4245,38,Male,Employed,Office,10.73,5.44,5.3,8.73,3,5.8,49.2,78.0,8.4,49.7
U4246,22,Male,Self-employed,Remote,12.96,9.2,3.76,6.78,3,6.8,45.0,91.0,15.3,31.9
U4247,35,Male,Unemployed,N/A,2.44,1.04,1.4,7.11,4,1.9,70.8,297.0,7.0,74.1
U4248,39,Female,Employed,Remote,13.87,9.6,4.27,6.88,2,6.6,53.5,169.0,9.6,32.9
U4249,49,Male,Employed,Hybrid,9.6,6.55,3.05,8.16,4,6.5,47.6,130.0,10.8,48.9
U4250,52,Female,Employed,Office,9.67,7.22,2.46,6.5,3,4.9,60.8,194.0,12.9,57.5
U4251,18,Male,Employed,Remote,9.77,5.9,3.88,6.52,4,2.0,56.4,0.0,8.8,64.1
U4252,18,Female,Employed,Hybrid,12.88,8.28,4.6,5.84,2,5.1,51.3,176.0,9.1,29.3
U4253,38,Male,Employed,Hybrid,4.75,4.25,0.5,9.29,4,5.4,63.9,162.0,12.6,70.5
U4254,66,Male,Employed,Remote,11.98,7.64,4.34,8.89,2,4.4,57.4,117.0,7.6,57.6
U4255,58,Male,Employed,Office,8.37,5.17,3.2,6.89,4,5.3,65.8,135.0,6.8,58.0
U4256,42,Female,Employed,Remote,8.46,4.17,4.29,8.43,3,3.7,49.9,167.0,10.6,69.9
U4257,36,Female,Unemployed,N/A,5.37,1.22,4.15,6.72,3,5.7,58.2,240.0,11.0,56.0
U4258,50,Other,Employed,Remote,10.19,7.13,3.07,6.54,2,5.5,43.9,145.0,6.9,30.4
U4259,35,Male,Employed,Remote,10.28,6.18,4.11,7.46,4,2.0,73.8,121.0,10.5,79.8
U4260,25,Male,Employed,Hybrid,10.41,4.8,5.61,8.4,3,4.9,66.4,195.0,9.1,63.0
U4261,32,Female,Employed,Office,9.75,6.93,2.82,9.32,4,6.5,71.7,172.0,10.5,60.8
U4262,48,Male,Retired,N/A,4.49,0.31,4.18,6.02,4,0.9,58.8,34.0,8.0,75.5
U4263,42,Female,Employed,Office,5.4,4.47,0.93,7.48,3,3.2,74.0,154.0,14.5,69.1
U4264,40,Male,Employed,Remote,13.66,7.82,5.84,5.69,1,3.8,27.2,64.0,9.4,25.9
U4265,39,Female,Self-employed,Hybrid,8.85,5.15,3.69,7.64,3,4.5,60.0,71.0,8.4,57.0
U4266,49,Other,Self-employed,Hybrid,8.47,6.77,1.71,7.83,4,4.3,67.7,130.0,7.5,75.4
U4267,18,Female,Student,Remote,8.0,2.78,5.22,7.88,5,2.3,62.8,229.0,11.2,81.7
U4268,28,Male,Student,Office,10.83,4.73,6.1,7.38,3,4.3,59.8,174.0,6.8,60.9
U4269,36,Male,Employed,Remote,10.92,10.42,0.5,6.68,4,7.3,62.1,100.0,14.1,48.9
U4270,20,Female,Student,Hybrid,10.05,5.99,4.06,5.97,1,5.0,36.0,259.0,6.0,34.3
U4271,28,Female,Employed,Remote,14.74,6.66,8.08,5.92,3,4.6,29.9,0.0,4.5,28.0
U4272,37,Female,Self-employed,Remote,10.01,7.42,2.59,8.55,3,6.2,55.6,164.0,11.7,57.0
U4273,55,Male,Employed,Office,5.86,4.66,1.19,7.5,3,4.6,83.3,229.0,14.0,67.7
U4274,34,Male,Employed,Office,10.09,7.06,3.03,6.74,4,6.2,55.2,224.0,14.6,56.7
U4275,42,Male,Self-employed,Hybrid,12.96,8.37,4.59,7.44,2,4.5,52.7,115.0,9.5,41.1
U4276,55,Female,Unemployed,N/A,3.72,1.2,2.52,8.41,5,6.6,69.1,123.0,11.8,61.0
U4277,52,Male,Student,Office,4.44,0.53,3.91,9.06,5,2.3,100.0,214.0,7.2,90.8
U4278,39,Male,Employed,Remote,16.24,10.42,5.82,5.39,3,10.0,32.1,77.0,5.7,0.0
U4279,28,Female,Retired,N/A,5.27,0.97,4.29,7.82,3,0.0,71.4,379.0,13.6,85.2
U4280,18,Male,Student,Office,10.63,5.25,5.37,7.62,3,5.1,51.6,196.0,10.1,54.5
U4281,39,Female,Employed,Office,11.7,6.24,5.46,7.32,3,3.0,52.1,64.0,10.2,58.9
U4282,21,Female,Employed,Remote,12.69,9.01,3.67,5.16,2,6.3,33.7,64.0,9.4,11.3
U4283,18,Male,Employed,Remote,9.99,5.9,4.09,8.44,5,4.0,73.2,50.0,13.7,69.9
U4284,39,Female,Employed,Office,13.25,8.39,4.85,6.93,3,3.9,61.1,164.0,10.3,61.2
U4285,31,Female,Student,Hybrid,8.2,5.69,2.5,7.23,4,4.2,54.3,159.0,12.4,63.3
U4286,51,Female,Employed,Office,8.17,5.04,3.12,6.86,3,6.4,60.3,204.0,11.7,50.6
U4287,35,Female,Employed,Hybrid,7.52,2.32,5.2,7.74,4,2.9,86.2,90.0,13.1,77.4
U4288,24,Male,Self-employed,Office,9.53,6.57,2.97,5.85,2,8.7,33.9,148.0,14.5,31.5
U4289,39,Female,Self-employed,Hybrid,8.88,5.53,3.35,6.91,3,5.3,62.2,171.0,5.5,52.0
U4290,45,Female,Unemployed,N/A,2.07,0.72,1.34,7.87,4,4.0,88.4,236.0,9.5,71.1
U4291,32,Male,Employed,Office,7.5,4.72,2.79,7.18,5,3.0,72.7,219.0,12.6,89.5
U4292,53,Female,Employed,Remote,10.24,8.18,2.05,6.88,3,6.9,45.4,51.0,5.4,33.8
U4293,30,Female,Self-employed,Office,9.22,5.91,3.31,6.98,2,3.7,62.8,142.0,14.4,60.5
U4294,22,Male,Employed,Remote,11.27,10.02,1.25,8.41,3,6.3,79.0,123.0,7.0,56.9
U4295,31,Female,Employed,Hybrid,10.46,4.92,5.55,6.34,3,7.7,42.8,41.0,9.2,32.2
U4296,27,Male,Self-employed,Hybrid,12.95,8.44,4.51,6.95,3,5.5,42.0,66.0,3.5,27.5
U4297,44,Male,Employed,Hybrid,10.08,5.43,4.65,8.01,2,2.3,59.0,137.0,11.1,62.3
U4298,47,Female,Employed,Remote,12.19,7.81,4.38,6.98,2,7.7,33.8,171.0,7.6,22.7
U4299,38,Male,Employed,Hybrid,10.62,5.5,5.12,7.85,3,9.5,31.3,182.0,9.4,24.0
U4300,18,Male,Employed,Office,5.46,4.96,0.5,6.83,3,5.5,70.1,265.0,16.4,60.8
U4301,46,Female,Self-employed,Hybrid,10.01,7.59,2.42,6.5,3,6.7,48.5,192.0,1.8,35.6
U4302,27,Male,Self-employed,Hybrid,13.85,9.78,4.06,6.04,4,8.0,31.6,0.0,10.1,23.2
U4303,54,Male,Unemployed,N/A,5.69,0.98,4.71,7.8,5,3.3,76.0,284.0,12.6,88.2
U4304,26,Male,Employed,Office,10.67,8.21,2.46,6.73,3,6.0,58.4,110.0,10.7,34.0
U4305,35,Female,Self-employed,Office,3.74,2.52,1.21,9.4,3,1.5,92.6,217.0,15.4,95.5
